npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,26,DRG,negotiated,52474.52,102913.82,45543.92,41403.56
1730132234,741152597,260,DRG,negotiated,57280.99,55154.03,47101.65,48927.92
1730132234,741152597,264,DRG,negotiated,27045.30,50303.91,44558.49,46286.15
1730132234,741152597,266,DRG,negotiated,129559.73,108967.58,88865.22,92310.79
1730132234,741152597,267,DRG,negotiated,52224.63,86550.68,69477.16,72170.99
1730132234,741152597,268,DRG,negotiated,138992.01,107659.58,93174.73,96787.39
1730132234,741152597,269,DRG,negotiated,40909.98,66715.76,57571.83,59804.06
1730132234,741152597,27,DRG,negotiated,64304.46,84505.62,55811.42,50737.66
1730132234,741152597,270,DRG,negotiated,83727.98,80196.21,68830.93,71499.71
1730132234,741152597,271,DRG,negotiated,72676.49,55124.65,46902.40,48720.94
1730132234,741152597,272,DRG,negotiated,36069.48,41563.81,34955.33,36310.65
1730132234,741152597,273,DRG,negotiated,95393.08,59164.61,54027.02,56121.80
1730132234,741152597,274,DRG,negotiated,35929.20,50814.12,45228.95,46982.61
1730132234,741152597,28,DRG,negotiated,79884.99,90030.95,79128.78,82196.84
1730132234,741152597,280,DRG,negotiated,30029.38,24844.28,21626.96,22465.50
1730132234,741152597,281,DRG,negotiated,29185.85,14388.01,12367.11,12846.62
1730132234,741152597,282,DRG,negotiated,22507.15,11226.23,9648.93,10023.05
1730132234,741152597,283,DRG,negotiated,65989.04,28830.13,25830.11,26831.62
1730132234,741152597,286,DRG,negotiated,39787.27,33029.33,28555.02,29662.18
1730132234,741152597,287,DRG,negotiated,35201.25,17240.56,14811.99,15386.30
1730132234,741152597,288,DRG,negotiated,38291.15,41518.97,36302.98,37710.55
1730132234,741152597,29,DRG,negotiated,89444.44,50971.82,46011.15,47795.14
1730132234,741152597,291,DRG,negotiated,20807.34,19609.19,17229.95,17898.00
1730132234,741152597,292,DRG,negotiated,19685.00,13350.57,11615.88,12066.26
1730132234,741152597,293,DRG,negotiated,4574.36,9120.44,7543.32,7835.80
1730132234,741152597,296,DRG,negotiated,54180.38,24663.39,22056.43,22911.63
1730132234,741152597,297,DRG,negotiated,12863.02,10930.93,8566.51,8898.66
1730132234,741152597,299,DRG,negotiated,31544.24,23695.53,20706.09,21508.93
1730132234,741152597,3,DRG,negotiated,457138.61,295390.14,396761.81,360692.56
1730132234,741152597,30,DRG,negotiated,86939.88,55568.67,31519.58,32741.68
1730132234,741152597,300,DRG,negotiated,19471.69,16138.19,13881.70,14419.93
1730132234,741152597,301,DRG,negotiated,13929.69,11489.07,9642.20,10016.06
1730132234,741152597,302,DRG,negotiated,11426.51,16926.70,16233.69,16863.11
1730132234,741152597,303,DRG,negotiated,2059.30,10476.37,9102.33,9455.26
1730132234,741152597,304,DRG,negotiated,26077.37,16960.72,14790.45,15363.92
1730132234,741152597,305,DRG,negotiated,23257.55,11439.59,10038.01,10427.22
1730132234,741152597,306,DRG,negotiated,36064.09,23305.91,19868.70,20639.06
1730132234,741152597,308,DRG,negotiated,26170.51,18567.11,15786.71,16398.81
1730132234,741152597,309,DRG,negotiated,19182.45,11603.48,9930.31,10315.34
1730132234,741152597,31,DRG,negotiated,63729.33,67590.85,55481.02,57632.18
1730132234,741152597,310,DRG,negotiated,14397.33,8645.79,7420.81,7708.53
1730132234,741152597,311,DRG,negotiated,31686.49,10799.51,8994.63,9343.38
1730132234,741152597,312,DRG,negotiated,16426.46,12967.14,11479.90,11925.01
1730132234,741152597,313,DRG,negotiated,16878.80,11153.57,9739.13,10116.75
1730132234,741152597,314,DRG,negotiated,37438.80,32231.55,28038.04,29125.16
1730132234,741152597,315,DRG,negotiated,18229.97,15049.74,13038.92,13544.47
1730132234,741152597,316,DRG,negotiated,14663.62,11184.49,9181.77,9537.77
1730132234,741152597,32,DRG,negotiated,44375.63,34269.31,27659.73,28732.18
1730132234,741152597,326,DRG,negotiated,176482.12,82195.31,68914.40,71586.42
1730132234,741152597,327,DRG,negotiated,77899.80,39652.83,34482.78,35819.78
1730132234,741152597,328,DRG,negotiated,34112.20,25771.94,22317.62,23182.93
1730132234,741152597,329,DRG,negotiated,126864.23,75545.54,62243.49,64656.85
1730132234,741152597,33,DRG,negotiated,33557.04,26626.93,22866.91,23753.52
1730132234,741152597,330,DRG,negotiated,59597.76,39414.73,33057.05,34338.77
1730132234,741152597,331,DRG,negotiated,50762.54,26446.04,23005.57,23897.57
1730132234,741152597,333,DRG,negotiated,35948.51,33106.64,30064.23,31229.90
1730132234,741152597,334,DRG,negotiated,53365.63,24870.56,23082.31,23977.28
1730132234,741152597,335,DRG,negotiated,128158.05,60506.62,49595.00,51517.94
1730132234,741152597,336,DRG,negotiated,41712.05,35425.79,28635.80,29746.10
1730132234,741152597,337,DRG,negotiated,38299.60,25314.30,21210.96,22033.37
1730132234,741152597,338,DRG,negotiated,75425.26,43249.06,35764.46,37151.15
1730132234,741152597,339,DRG,negotiated,30392.81,26243.50,21923.15,22773.17
